4193286	 1012.7	  312.5	  194.0	    0.0	...
4193288	 1012.8	  311.8	  193.0	    0.0	...
4193290	 1012.9	  311.3	  193.0	    0.0	...
4193292	 1013.0	  311.1	  193.0	    0.0	...
4193294	 1013.0	  311.6	  192.0	    0.0	...
4193296	 1012.9	  312.1	  192.0	    0.0	...
4193298	 1012.8	  312.5	  192.0	    0.0	...
4193300	 1012.8	  312.9	  191.0	    0.0	...
4193302	 1012.9	  313.3	  191.0	    0.0	...
4193304	 1013.0	  313.8	  190.0	    0.0	...
4193306	 1013.4	  314.2	  190.0	    0.0	...
4193308	 1013.8	  314.6	  190.0	    0.0	...
4193310	 1014.2	  314.9	  189.0	    0.0	...
4193312	 1014.5	  315.0	  189.0	    0.0	...
4193314	 1014.7	  314.7	  189.0	    0.0	...
4193316	 1014.9	  314.5	  189.0	    0.0	...
4193318	 1015.1	  314.0	  188.0	    0.0	...
EFIX L   4193154	4193318	166	 1005.6	  329.2	    213
SSACC L  4193320
4193320	 1015.7	  308.6	  187.0	    0.0	...
4193322	 1016.3	  302.1	  186.0	    0.0	...
4193324	 1017.7	  295.7	  185.0	    0.0	...
4193326	 1019.2	  289.4	  184.0	    0.0	...
4193328	 1021.1	  283.6	  183.0	    0.0	...
4193330	 1023.4	  277.8	  183.0	    0.0	...
4193332	 1026.0	  272.0	  182.0	    0.0	...
4193334	 1028.0	  271.2	  181.0	    0.0	...
